"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022604","regulation of cell morphogenesis","113/6581","248/18986",0.455645161290323,1.31452348157697,3.63136713976833,0.000230347509222344,0.00382017882177836,0.0026917436894499,"BRWD1/ZRANB1/FAM171A1/SHROOM3/NTNG2/MSN/SS18L1/TAOK2/RHOJ/ANXA1/CUL7/PLXNB3/ANAPC2/PDPN/SPAG9/ARHGAP18/ARHGEF7/WASF3/HEXB/F11R/TIAM1/PARVB/VEGFA/SRC/DVL1/PAFAH1B1/PTK2/FMNL2/PALM/HDAC6/PALM3/GRIP1/CCL7/MECP2/MYH14/SLC23A2/ARHGEF18/CD44/PLXNB1/NF2/CUX2/PDZD8/ARHGAP15/CAMSAP1/UNC13A/MYL12B/RIMS2/RELN/CCL2/FBLIM1/ATP10A/FN1/CLDN4/ITSN2/NTNG1/PHIP/MARK2/MYO10/CXCR4/MKLN1/KANK1/IL1RAPL1/CACNG7/ARAP1/LST1/FES/SYT3/PTPRD/TBC1D24/MYH10/RAC3/BCL9L/DLC1/SEMA3E/RASA1/SEMA4D/ITGB2/ZMYM3/P2RY1/SLC26A5/MUL1/CCL13/LRP8/SH3D19/WDR1/CDC42EP3/HCK/PLAA/BRWD3/PARVG/ZNF135/DNMBP/PARP6/PALMD/SEMA4A/FGD4/CFDP1/EPS8/LPAR1/ZMPSTE24/ITGA7/OBSL1/DIAPH1/DBN1/DLG4/DVL2/MACF1/PLXND1/RHOU/PARVA/GNA12/DVL3/DAG1",113
"GO:0033631","cell-cell adhesion mediated by integrin","14/6581","18/18986",0.777777777777778,2.24386702459944,3.84549542098597,0.000231566466768316,0.00383044531169869,0.00269897758104113,"DPP4/SWAP70/ITGA5/CCL5/NPNT/SKAP1/ADAM9/CD3E/ITGB1/WNK1/ITGA4/CXCL13/FERMT3/PODXL",14
"GO:0045859","regulation of protein kinase activity","183/6581","427/18986",0.428571428571429,1.23641652375887,3.59887979105487,0.000233569930023709,0.00385360207545577,0.00271529411375312,"CHI3L1/DIRAS3/PDCD4/TSC2/SIRT1/TOM1L1/ERRFI1/ABI1/TAOK2/BMP2/LRP6/SPDYE7P/CARD14/RAPGEF2/HMGA2/KSR1/LTF/MAP2K3/CDC6/CDKN1B/DAB2IP/TTBK1/PDGFA/UVRAG/RAP2B/PSRC1/CDKN3/NF1/PPIA/PKIB/NOX4/HGS/MST1R/BCCIP/PTEN/PLK1/CENPE/SRC/PTK2/ANGPT1/ECT2/CDC25C/CCDC88A/ZGPAT/MAPK8IP1/HTT/GTPBP4/CCNY/PTK6/CCNYL1/PTPN22/IQGAP1/CLSPN/FGFR1/KIF14/GPRC5A/ITGB3/EDN3/TAB1/MAP2K7/TPX2/TFAP4/SERTAD1/TSPYL2/CDKN2B/NR2F2/MMD2/HSPB1/CDK5R1/WWTR1/SASH1/TGFB2/MST1/DUSP10/SLC8A2/RELN/THBS1/MAP3K5/CDKN2A/PTPN2/CDK5RAP1/LCP2/DOK7/PTPRT/DUSP7/ADAM9/C5AR1/RGS14/DUSP19/GADD45A/CD300A/FLT3/PRKAG2/LATS2/KAT2B/STOX1/CBLC/TAOK3/SYNPO2/LYN/TNFSF11/NEK10/MARK2/INSR/CCR7/RIPK3/CDC25A/SPDYE1/EPHA1/APC/CDKN2C/LILRA5/ADRA2C/SLC8A3/RALB/S100A12/PDPK1/PPM1E/TRIB1/CEACAM1/PIK3R6/PYCARD/EREG/INPP5K/GPRC5B/CCNT2/PIK3CG/CALCA/PKMYT1/ERBB2/MAP3K4/SNX9/ZFYVE28/TLR3/STK11/SFN/ERN2/INS/TESK1/HEXIM2/MT3/ACTB/TNFAIP3/EZH2/AGAP2/CAV1/MAP3K12/PINK1/HHEX/CDK5R2/CDK5RAP3/ADRA2A/RASIP1/ABL1/AXIN1/TNFRSF11A/PTPRC/HERC5/TRIB2/APOE/PIK3R5/RAP1A/SRCIN1/CAMK1/SPRED1/MAP3K11/NPPA/ZFP91/PIM1/ALS2/HYAL2/PRKCD/CD4/DVL2/VPS25/RASSF2/ITGB1BP1/BLM/MAP3K10/STRADA/CAB39/RHOA/GNAQ",183
"GO:0043393","regulation of protein binding","59/6581","116/18986",0.508620689655172,1.46735639170234,3.67742727598011,0.00023452894622229,0.00385945185986938,0.00271941594181787,"HDAC5/HDAC4/HFE/ANXA2/TCF7L2/BMP2/RAPGEF2/TTBK1/AURKA/NOG/TIAM1/ADD1/HIP1R/PLK1/HIPK2/TRIM21/MMP9/CSNK1E/BMP4/CARD16/VTN/IL10/PRMT7/MAP2/IFIT2/TERT/DNAJB2/AKTIP/FKBP1A/SYMPK/TAF1/MARK2/RAN/SPPL3/B2M/TTBK2/RALB/GOLGA2/MAPK8/BDNF/ITGA4/SNAPIN/ADD2/ACTB/GSK3B/DTX3L/GTF2F1/ABL1/DKK1/BAX/SLPI/CAMK1/IFIT1/ITGB1BP1/GAS8/EPB41/RIPK2/MARK3/TMBIM6",59
"GO:0032465","regulation of cytokinesis","50/6581","95/18986",0.526315789473684,1.51840625724774,3.68941428835732,0.000237634779352044,0.00389050786195591,0.0027412983723364,"ANKRD53/E2F7/CDC6/SPAST/UVRAG/CDCA8/IGF1R/AURKA/PRKCE/KIF20A/KIF23/SSTR5/PLK1/GIT1/FSD1/KIF13A/ECT2/E2F8/PRC1/PKP4/BIRC5/KIF14/RAB11FIP4/AURKB/KLHL9/BIRC6/EXOC7/RAB11FIP3/PLK3/RACGAP1/VPS4A/CDC42/WNK1/SH3GLB1/TAS2R13/BRCA2/CETN2/RXFP3/CENPV/ZFYVE26/CHMP4C/CDC14C/AHCTF1/SETD2/CIT/PIK3R4/BBS4/PDXP/CDC14B/RHOA",50
"GO:0048704","embryonic skeletal system morphogenesis","50/6581","95/18986",0.526315789473684,1.51840625724774,3.68941428835732,0.000237634779352044,0.00389050786195591,0.0027412983723364,"HOXD11/HOXA2/HOXA5/HOXD10/HOXA4/HOXC11/HOXC9/HOXA3/MMP14/HOXB5/HOXB8/TWIST1/HOXB4/DSCAML1/RDH10/HOXD9/NOG/HOXA1/HOXA7/HOXB3/SHOX2/BMP4/HOXB7/HOXB2/SLC39A1/ZEB1/NIPBL/HOXB9/TBX15/OSR2/HOXA9/NDST1/IRX5/HOXD4/HOXB6/HOXC4/WNT9B/PCGF2/MED12/BMI1/SIX2/NODAL/IFT140/FGF8/PAX5/TGFB3/COL2A1/HOXA11/SETD2/TGFBR1",50
"GO:0035282","segmentation","53/6581","102/18986",0.519607843137255,1.49905402063576,3.68089569153518,0.000240069502482181,0.00391031574833858,0.00275525524599581,"HOXA2/ABI1/ZIC3/MEOX2/RIPPLY2/DLL1/WT1/NRP1/NKD1/ATM/KAT2A/MIB1/TCAP/SEMA3F/PCSK6/FZD5/LEF1/MEOX1/TDRKH/TBX3/IRX2/NEUROG1/ACD/AXIN2/BMPR1A/MED12/BMI1/XRCC2/DLL3/HES5/RBPJ/TMED2/MLLT3/TDRD5/TDRD6/TBX6/HES7/BASP1/PPP2R3A/NOTCH1/HOXD8/CRB2/NRARP/EPB41L5/FOXB1/POFUT1/DKK1/TAF10/EP300/FRS2/SFRP2/FOXC1/DVL2",53
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","53/6581","102/18986",0.519607843137255,1.49905402063576,3.68089569153518,0.000240069502482181,0.00391031574833858,0.00275525524599581,"LGALS3/ZMYND11/TMBIM1/TCF7L2/SERPINE1/HMOX1/NRP1/GCLC/FAIM2/SRC/SNAI2/IL7/EYA4/GDNF/HTT/GCLM/RIPK1/BMP4/BIRC6/HMGB2/IL1A/PELI3/PEA15/THBS1/ICAM1/TERT/BMP5/RB1CC1/PHIP/HGF/CFLAR/SIAH2/GRINA/EYA2/LMNA/BRCA1/CX3CL1/PF4/RPS6KB1/CTTN/TNFAIP3/GSK3B/SCRT2/COL2A1/ARHGEF2/SGK3/KLF4/CTNNA1/SFRP2/TGFBR1/NOL3/SCG2/GPX1",53
"GO:0018107","peptidyl-threonine phosphorylation","43/6581","79/18986",0.544303797468354,1.57030115464734,3.6996389770431,0.000241954548884069,0.00393099184382896,0.00276982387017681,"CHI3L1/DGKQ/SPRY2/TTBK1/SMAD7/PLK1/RPTOR/HIPK2/TRIM6/CDK1/PRKCA/CDK5R1/CHEK1/ULK1/DYRK1A/CAMK2D/PRKAG2/STOX1/TAF1/MARK2/WNK1/SPRED2/PDPK1/PARD3/INPP5K/MAPK8/TNKS/STK11/GSK3B/MAP3K12/EGF/ACVR1B/CSNK2A1/NLK/AXIN1/SPRED1/PRKD2/SIRT2/PRKCD/MAP3K10/RIPK2/CADM4/CAB39",43
"GO:0007498","mesoderm development","69/6581","140/18986",0.492857142857143,1.4218790023227,3.64917924894518,0.000246957410484679,0.00400208899985959,0.00281991977668052,"ACVR2B/ZIC3/TEAD2/HMGA2/MEST/SSBP3/NOG/VEGFA/KDM6B/ITGA3/SECTM1/BMP4/FGFR1/ITGB3/ETV2/NF2/WNT3/TWSG1/ARMC5/SNAI1/EXT2/BMPR2/LEF1/TBX3/ITGB1/SMO/CER1/ACVR2A/GDF11/DAND5/PUS7/EYA2/BMPR1A/NUP133/RPS6KA6/TSPY2/DLL3/SIX2/BTK/NODAL/TBX6/HES7/CITED2/EOMES/EPHA2/FGF8/OVOL1/TIE1/IKZF3/GPI/TAL1/HCK/CRB2/TP63/HOXA11/EPB41L5/AMH/AXIN1/DKK1/KLF4/TAF10/SETD2/ITGA2/TBX19/AHDC1/SFRP2/FOXC1/ETS2/NOMO1",69
"GO:0043300","regulation of leukocyte degranulation","28/6581","46/18986",0.608695652173913,1.75606984533869,3.73941535986969,0.000249685012974705,0.00403604761479364,0.00284384742292841,"BCR/IL13RA2/RAC2/CD160/VAMP8/FCGR2B/GAB2/CCR2/STXBP1/CD300A/KLRC2/LYN/PDPK1/FES/CEACAM1/SPI1/GATA2/ITGB2/F2RL1/SYK/PRAM1/AP1G1/NCKAP1L/ADORA2B/CD84/STXBP2/LGALS9/SPHK2",28
"GO:0099173","postsynapse organization","112/6581","246/18986",0.455284552845528,1.31348313635089,3.60453963459828,0.000254250413420663,0.00409946689315892,0.00288853340499711,"NTNG2/OPHN1/DNM3/DIP2A/NLGN2/IGF1R/IL1RAP/SPTBN2/KIF2C/KIF1A/NRP1/NF1/RPS6KA5/TIAM1/SYNGAP1/NRXN2/HIP1R/ACTN1/PTEN/DOCK10/DVL1/PAFAH1B1/ZDHHC12/LRRC4/ARHGAP12/LHFPL4/LZTS1/HDAC6/CASKIN1/GDNF/GRID1/NRXN1/DLG5/ITGA3/CBLN1/FGFR1/ITGB3/CYFIP2/PTPRS/PPP1R9B/LRP4/PUM2/ARHGEF9/CUX2/FCGR2B/SHANK2/LRRTM1/SHISA7/ELMO1/POTEE/EPHB1/SEMA3F/CDK5R1/COLQ/ARF4/INA/RELN/SIPA1L1/TANC2/ZDHHC8/TREM2/UBE3B/GAP43/ARHGAP22/CDC42/INSR/ROR2/SHANK3/ARHGAP39/ARHGAP33/ENAH/IL1RAPL1/ZNF804A/ZDHHC2/SEMA4C/ABI2/PTPRD/ABI3/RAC3/POTEF/CRKL/CTNND2/CTTN/INS/ACTB/NCKIPSD/LRP8/CDH2/LRRTM2/LILRB2/NLGN1/RTN4R/PICK1/GPHN/ABL1/APOE/MTMR2/FZD9/NOS1AP/LRFN4/SRCIN1/ZMYND8/ZNF365/DOCK1/PPFIA2/SLC12A5/DBN1/DLG4/LRFN1/GLRB/PDLIM5/RER1",112
"GO:0050817","coagulation","110/6581","241/18986",0.45643153526971,1.31679214840157,3.60489873872605,0.000255024856555494,0.00410159624460158,0.00289003377149193,"CLIC1/PLAT/ANXA2/SAA1/JMJD1C/VAV3/F3/PLAUR/ANXA5/DGKQ/HPS4/PDPN/SERPING1/RAB27A/ADAMTS13/MYL12A/SERPINE1/PDGFA/RAP2B/PLAU/F2RL2/F11R/FCER1G/ADAMTS18/PPIA/UBASH3B/VPS33B/PROCR/DGKD/ANGPT2/GLA/SRC/ANGPT1/SERPINA1/PROS1/EMILIN2/PLSCR1/ITPK1/MYL9/FZD6/ITGB3/PDIA2/PRKCQ/VTN/PRKCA/CD40/CD40LG/ENPP4/DGKK/HSPB1/EMILIN1/VKORC1/MFSD2B/COL3A1/THBS1/F7/PIK3CB/STXBP1/LCK/DGKI/C1GALT1C1/LYN/PROC/TSPAN8/HTR2A/F5/PLG/ADRA2C/PLEK/HPSE/CEACAM1/DGKB/DGKH/FBLN1/PIK3CG/IL6/MMRN1/F13A1/P2RY1/F2RL1/PF4/TFPI2/ILK/PLA2G4A/ACTB/FERMT3/C4BPB/FAP/CAV1/PTPN6/F12/CD36/FLNA/VAV1/ADRA2A/SYK/TREML1/SH2B3/APOE/ITGA2/ANO6/C1QTNF1/GGCX/PRKCD/HPS6/CD9/GNA12/CD59/GNAQ/NFE2L2",110
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","46/6581","86/18986",0.534883720930233,1.54312449864479,3.67680483636351,0.000255933434050342,0.0041058667749031,0.00289304283822048,"JMY/SIRT1/CASP6/ELL3/BCL3/HIPK2/CHEK2/CD44/SHISA5/BDKRB2/MYBBP1A/UBB/IFI16/E2F2/ARMC10/CD74/PPP1R13B/TP73/RPS7/PYCARD/MUC1/BRCA2/TRIAP1/TOPORS/PPP2R5C/DDX5/AEN/STK11/E2F1/HINT1/RRN3/EDA2R/POU4F2/TP63/TMEM109/WWOX/BAX/ING2/PDK2/EP300/TP53BP2/DDIT4/DYRK2/RRP8/RPL26/HNRNPK",46
"GO:0033273","response to vitamin","49/6581","93/18986",0.526881720430108,1.520038952148,3.66167460749147,0.000264014377551306,0.0042248917309902,0.00297690924588915,"GDAP1/VDR/POSTN/RXRB/SPP1/IGF1R/SNAI2/NFKBIZ/MN1/STC1/SOD2/CBS/GATA4/PHEX/CD40/TNC/TYMS/FKBP1B/IL1A/FOLR1/BRIP1/KYNU/F7/NCOA3/CYP1A1/COL1A1/CXCL10/AQP3/F5/PTGS2/KANK2/FES/ALPL/TPCN2/TSPO/CYP27B1/PRKCB/SCAP/ITGA2/DNMT3A/TGFB1/MTHFR/PIM1/RXRA/MED1/ASCL1/GPX1/TRIM24/ALAD",49
"GO:0003007","heart morphogenesis","123/6581","274/18986",0.448905109489051,1.29507862160145,3.58348660081909,0.000268260212239699,0.00428210363787619,0.00301722143976967,"DNAH11/NKX2-5/PDCD4/SPRY1/BMP2/ZIC3/MYH6/TEAD2/SUFU/FZD1/DLL1/ZMIZ1/TWIST1/STIL/SMAD7/EMP2/NRP1/NOG/LBX1/VEGFA/DVL1/SNAI2/PTK2/COL5A1/PTCH1/SHOX2/BMP4/CHD7/MYH7/IFT57/FGFRL1/GATA4/MIB1/TAB1/ALPK2/WNT16/TMEM100/TCAP/HEY2/SNAI1/SYNPO2L/GNG5/NIPBL/FOLR1/BMPR2/TGFB2/TTN/GATA5/FHL2/NPY2R/GATA3/SOS1/ADAMTS19/BMP5/HAND2/PITX2/FKBP1A/TBX3/C2CD3/RYR1/NDRG4/CDC42/INSR/SMO/CAV3/APC/PKD2/SETDB2/EPHB4/AXIN2/BMPR1A/HEY1/NACA/RBPJ/TMED2/DLC1/NODAL/ENG/TBX6/CITED2/HES1/CRKL/FGF8/ILK/DLL4/PKP2/NOTCH1/KCNJ8/FZD2/CCDC103/ARL13B/HEYL/SOX17/COL2A1/FLNA/GJA5/ACTC1/TGFBR3/DKK1/ARID2/ASXL1/ADPRHL1/TBX19/TGFB1/JAG1/HAS2/PIM1/ZMPSTE24/VANGL2/ELN/SFRP2/TGFBR1/MED1/FOXC1/DVL2/S1PR1/PLXND1/IFT52/EGLN1/SOX4/PARVA/DAG1/CPE",123
"GO:0032535","regulation of cellular component size","157/6581","361/18986",0.434903047091413,1.25468306519945,3.55842969850956,0.000278559500693158,0.00443541748609929,0.00312524821095303,"RICTOR/MAPT/CLASP2/TSC1/MSN/TMSB10/CLCN6/RUFY3/VAV3/SPTAN1/ZFYVE27/CAPG/FCHSD2/LRRC8E/ANAPC2/SLC12A6/TMOD2/SPP1/ARHGAP18/EVL/AKT3/SWAP70/SPTBN2/PRKCE/NRP1/KANK3/MYADM/ADD1/HIP1R/PTEN/GLA/LRRC8A/VEGFA/RPTOR/PAFAH1B1/IQGAP3/HDAC6/DIP2B/SLIT1/SLC12A7/DAAM2/CAPZA1/CDHR5/CYFIP2/PTPRS/BAIAP2L2/SCT/PUM2/USH1C/ARHGAP28/TNR/TWF2/CLN8/WNT3/ADD3/SSH3/CRABP2/MAP2/GBA2/TRPV2/SEMA3F/FCHSD1/SEMA6C/BMPR2/SEMA3G/ULK1/P2RX7/BIN1/SPTBN1/CAPZA2/MEGF9/RB1CC1/ARHGAP5/SSH2/FN1/COL6A1/RILP/VASP/GDI1/TRPV4/GOLGA4/ARPC2/CCR7/DSCAM/FGF13/WNK1/SHANK3/UCN/PFN1/KCNN4/CAV3/LIMK1/KANK1/IFRD1/AQP1/KANK4/PLEK/GNB3/SLC12A8/SPTBN4/KANK2/CCL26/PYCARD/SEMA3A/BDNF/NKX6-1/GPRC5B/ARFGEF1/RASA1/SNX9/SEMA4D/SLC26A5/F2RL1/SNAPIN/ADD2/CTTN/MT3/AVIL/GSK3B/PEX11G/ARPC5/WDR1/CDC42EP3/HCK/KEL/COTL1/POU4F2/RTN4R/GRB2/XK/SCIN/VAV1/CDH4/ABL1/WNT7B/NCKAP1L/ATP13A2/APOE/HCLS1/BLOC1S2/SLC12A4/EPS8/ANO6/SLC12A2/LMOD1/SPTB/ELN/SLC12A5/ALS2/PRKCD/TRIM46/BBS4/MACF1/PDXP/NCK1/NCKAP1/RHOA",157
"GO:0006476","protein deacetylation","26/6581","42/18986",0.619047619047619,1.78593497876282,3.71388355185237,0.000281967328188819,0.00447851092160599,0.00315561236103433,"FRY/MAPT/HDAC4/SIRT1/NNMT/BEX4/HDAC6/KAT2A/YEATS2/HDAC3/DYRK1A/KAT2B/SPRED2/SIRT5/NEK3/TPPP/NDN/MBIP/FLNA/HDAC1/EP300/SPRED1/DR1/HDAC7/PRKAA2/SIRT2",26
"GO:0070227","lymphocyte apoptotic process","45/6581","84/18986",0.535714285714286,1.54552065469859,3.64963828801029,0.000283835754909461,0.00449700073225039,0.00316864050276358,"LGALS3/EBF4/BCL3/NFKBIZ/KDELR1/FAS/RIPK1/BMP4/CHEK2/PRKCQ/CCL5/AURKB/IL10/CASP7/FNIP1/CD274/P2RX7/IL2RA/FASLG/FADD/LYN/CD3G/RIPK3/JAK3/CD74/FOXP1/PTCRA/GPAM/IDO1/BTK/BCL10/RAG1/CRKL/PKN1/BCL11B/BCL6/RORC/BAK1/BAX/PRKD2/TRAF3IP2/SIVA1/LGALS9/TNFRSF21/KIFAP3",45
"GO:0007219","Notch signaling pathway","88/6581","187/18986",0.470588235294118,1.35763383000974,3.57968560150165,0.000295132624204709,0.00464148365886678,0.00327044490095975,"BMP2/MMP14/GSX2/POSTN/RIPPLY2/CDKN1B/DLL1/ZMIZ1/HERC2/HIF1AN/ENHO/CNTN1/WWP2/ZNF423/SRC/SNAI2/SUSD5/SREBF2/MECP2/SPEN/NRIP2/MIB1/ETV2/CHAC1/DNER/TMEM100/HEY2/DLK1/DTX4/SNAI1/AGXT/TGFB2/GATA5/TSPAN15/IL2RA/ANXA4/JAG2/MIB2/ANGPT4/CDH6/HEY1/DLL3/HES5/RBPJ/LLGL1/IL17A/GATA2/WNT1/HES7/NCSTN/STAT3/TM2D3/HES1/DLL4/NOTCH1/PSEN2/KCNA5/SLC35C1/DLX1/NR1H4/PSENEN/NEUROD4/DTX3L/HEYL/TSPAN14/BCL6/TP63/NRARP/CBFA2T2/CEBPA/AAK1/POFUT1/YJEFN3/S1PR3/ARRDC1/ARRB1/DTX2/CDK6/TGFB1/JAG1/EPN2/DTX3/YTHDF2/FOXC1/ASCL1/ITGB1BP1/METTL3/APH1A",88
"GO:0001885","endothelial cell development","37/6581","66/18986",0.560606060606061,1.61733272552297,3.65917823113022,0.000295241391247911,0.00464148365886678,0.00327044490095975,"PLCB1/MSN/FASN/CLDN1/RAPGEF2/MYD88/PDE2A/F11R/RAPGEF3/MET/MYADM/ADD1/VEGFA/TNFRSF1A/STC1/TJP2/PTPRS/AMOTL2/RAP1B/ICAM1/PROC/PLOD3/PECAM1/TJP1/HPSE/ZDHHC21/F2RL1/PPP1R16B/TJP3/TNMD/S1PR3/RAP1A/CLIC4/RAPGEF1/HAPLN2/EDNRB/GPX1",37
"GO:0010812","negative regulation of cell-substrate adhesion","37/6581","66/18986",0.560606060606061,1.61733272552297,3.65917823113022,0.000295241391247911,0.00464148365886678,0.00327044490095975,"CLASP2/MMP14/POSTN/SERPINE1/NF1/PIK3R1/ANGPT2/PTEN/SRC/HOXA7/SPRY4/NF2/THBS1/CDKN2A/TBCD/GBP1/MAP4K4/COL1A1/KANK1/PLG/FZD7/ACTN4/CX3CL1/FBLN1/DLC1/SEMA3E/WNT1/RASA1/SPOCK1/NOTCH1/CASK/BCL6/AJAP1/TACSTD2/JAG1/ITGB1BP1/RHOA",37
"GO:0002090","regulation of receptor internalization","41/6581","75/18986",0.546666666666667,1.57711796586132,3.64746254116013,0.000295862779821265,0.00464148365886678,0.00327044490095975,"OPHN1/ANXA2/ANKRD13B/EFNB2/RABEP1/CD63/USP6/VEGFA/ANGPT1/SYNE1/UBQLN2/ATAD1/HAMP/ITGB3/FMR1/SFRP4/ANKRD13A/LRRTM1/SCRIB/TBC1D5/INSR/MKLN1/SUSD4/SDCBP/NECAB2/RSPO1/VAC14/EGF/LRRTM2/PICK1/SYK/DKK1/ARRB1/MTMR2/LPAR1/DLG4/WDR54/CBLB/NUMB/ANKRD13D/APLN",41
"GO:0001837","epithelial to mesenchymal transition","90/6581","192/18986",0.46875,1.35233057286127,3.57391479922037,0.000299454724034275,0.00468631963960501,0.00330203686925307,"MDK/PDCD4/CLASP2/NCAM1/SPRY1/TCF7L2/BMP2/LRP6/SPRY2/CUL7/HMGA2/PDPN/VASN/DAB2IP/TWIST1/SPSB3/NOLC1/SMAD7/EMP2/ELL3/NOG/TIAM1/PTEN/VEGFA/FAM83D/SNAI2/PTK2/DLG5/S100A4/BMP4/FGFR1/WNT16/FBXO11/TMEM100/HEY2/LOXL2/SNAI1/SP6/TRIM62/WWTR1/TGFB2/DDX17/LEF1/CLASP1/GATA3/DACT3/BMP5/COL1A1/LOXL3/TBX3/QKI/HGF/AKNA/ZNF750/SPRED2/APLF/AXIN2/HEY1/SDCBP/RBPJ/BCL9L/IL6/ENG/DDX5/EOMES/TGFB1I1/FGF8/NOTCH1/EZH2/GSK3B/TGFB3/HEYL/CRB2/SLC39A6/SPRED3/FLNA/EPB41L5/LRG1/TGFBR3/TGFB1/JAG1/SPRED1/HAS2/PHLDB1/SFRP2/TGFBR1/FOXC1/TCOF1/ADIPOR1/DAG1",90
"GO:0002286","T cell activation involved in immune response","67/6581","136/18986",0.492647058823529,1.42127291579145,3.59112214776559,0.000305959325027138,0.00476620436477313,0.00335832460207565,"LGALS3/MDK/LGALS1/TSC1/ANXA1/RAB27A/SMAD7/FCER1G/RC3H1/BCL3/NFKBIZ/HLA-DMB/SOCS3/FCGR2B/HLA-DRA/LEF1/ICAM1/TYROBP/CD80/GATA3/TREM2/RELB/CD69/LOXL3/HAVCR2/JAK3/PTGER4/TNFSF4/CD74/ASCL2/BATF/FOXP1/SLC11A1/OPA1/LY9/IL18/PRKCZ/CEACAM1/GPR183/IL6/CD86/EOMES/PDP2/STAT3/F2RL1/IFNA21/LILRB1/ZC3H12A/SPN/LCP1/RORA/HLA-DRB1/BCL6/SLAMF6/RORC/MYB/BRD2/SEMA4A/NCKAP1L/EP300/ITGAL/STAT6/SHB/LGALS9/STAT5A/APBB1IP/RIPK2",67
"GO:0007369","gastrulation","94/6581","202/18986",0.465346534653465,1.34251167101211,3.56459243722603,0.000306052277142832,0.00476620436477313,0.00335832460207565,"CLASP2/ACVR2B/ZIC3/LDB1/MMP14/HMGA2/ATOH8/COL5A2/BRD3/COL8A1/NOG/MYADM/DVL1/COL5A1/MMP9/KDM6B/ITGA3/ITGA5/BMP4/FGFR1/ITGB3/ETV2/MMP2/VTN/NF2/IL10/WNT3/COL4A2/TWSG1/ARMC5/LAMB1/SNAI1/EXT2/BMPR2/LEF1/HIRA/CLASP1/IL1RN/DUSP4/ITGB5/FN1/DUSP5/COL6A1/ITGB1/WNK1/OTX2/ZBTB17/CER1/ACVR2A/FZD7/EYA2/BMPR1A/MMP8/COL7A1/SIX2/COL12A1/RTF1/NODAL/ITGA4/TBX6/ITGB2/EOMES/ARFRP1/EPHA2/FGF8/GPI/TAL1/CRB2/SOX17/GRB2/HOXA11/EPB41L5/WNT8B/WNT5B/AXIN1/DKK1/KLF4/RBM14/TAF10/SETD2/ITGA2/TBX19/FRS2/SOX2/AHDC1/ITGA7/PHLDB1/SFRP2/MMP15/FOXC1/DVL2/ETS2/APLN/DAG1",94
"GO:0050777","negative regulation of immune response","96/6581","207/18986",0.463768115942029,1.33795797740091,3.56093876837067,0.000308387090052751,0.00479087973232802,0.00337571116118699,"LGALS3/LGALS1/HFE/ANXA1/BCR/SERPING1/NMI/SMAD7/RC3H1/CD96/SRC/TRIM21/CD160/PPP3CB/AHR/AURKB/IL10/FCGR2B/ZDHHC18/FOXJ1/GIGYF2/DTX4/SLAMF1/COL3A1/TTLL12/CD274/DUSP10/CCR2/PTPN2/CD80/SLAMF8/XCL1/TREM2/SAMSN1/PPARG/CD300A/CD69/LOXL3/IFI16/TNFRSF14/LYN/HAVCR2/JAK3/TNFSF4/VSIG4/PSMA1/ASCL2/SUSD4/CEACAM1/SPI1/HLA-B/OAS3/CEP63/IL27RA/SMCR8/C4BPA/GPR17/MUL1/ENPP3/IL4I1/SFN/INS/LILRB1/TNFAIP3/ZC3H12A/C4BPB/SPN/OAS1/PTPN6/HLA-A/CR1/ARG1/HCK/GRN/HLA-DRB1/BCL6/MICA/SYK/PTPRC/NCKAP1L/TGFB1/STAT6/PIM1/WDR41/MASP1/A2M/LGALS9/YTHDF2/PARP1/STAT5A/METTL3/PLK2/GPX1/PSMB4/HLA-E/CD59",96
